,Year,Community_ID,Community_Name,Community_County,Community_FIPS_Code,Community_Region,Community_State,Community_Zip,Community_Population,Community_Median_Income,Shelter_ID,Shelter_Name,Org_Count,Shelter_Zip,Shelter_Type,Community_Lead,Begin_Count_D,Intake_Pub_H_D,Intake_Pub_TR_D,Intake_Pub_TM_D,Intake_Pub_UU_D,Intake_Pub_Total_D,Intake_In_Comm_H_D,Intake_In_Comm_TR_D,Intake_In_Comm_TM_D,Intake_In_Comm_UU_D,Intake_In_Comm_Total_D,Intake_Out_Comm_H_D,Intake_Out_Comm_TR_D,Intake_Out_Comm_TM_D,Intake_Out_Comm_UU_D,Intake_Out_Comm_Total_D,Intake_ORE_H_D,Intake_ORE_TR_D,Intake_ORE_TM_D,Intake_ORE_UU_D,Intake_ORE_Total_D,Total_Intake_D,ORE_Intake_UU_D,Total_Intake_Adj_D,Adoption_H_D,Adoption_TR_D,Adoption_TM_D,Adoption_UU_D,Total_Adoptions_D,Transfer_In_Comm_H_D,Transfer_In_Comm_TR_D,Transfer_In_Comm_TM_D,Transfer_In_Comm_UU_D,Transfer_In_Comm_Total_D,Transfer_Out_Comm_H_D,Transfer_Out_Comm_TR_D,Transfer_Out_Comm_TM_D,Transfer_Out_Comm_UU_D,Transfer_Out_Comm_Total_D,RTO_D,Return_Habitat_D,Euth_H_D,Euth_TR_D,Euth_TM_D,Euth_UU_D,Total_Euth_D,ORE_Euth_UU_D,Total_Euth_Adj_D,Sub_Outcomes_D,Died_Lost_D,Total_Outcomes_D,End_Count_D,Begin_Count_C,Intake_Pub_H_C,Intake_Pub_TR_C,Intake_Pub_TM_C,Intake_Pub_UU_C,Intake_Pub_Total_C,Intake_In_Comm_H_C,Intake_In_Comm_TR_C,Intake_In_Comm_TM_C,Intake_In_Comm_UU_C,Intake_In_Comm_Total_C,Intake_Out_Comm_H_C,Intake_Out_Comm_TR_C,Intake_Out_Comm_TM_C,Intake_Out_Comm_UU_C,Intake_Out_Comm_Total_C,Intake_ORE_H_C,Intake_ORE_TR_C,Intake_ORE_TM_C,Intake_ORE_UU_C,Intake_ORE_Total_C,Total_Intake_C,ORE_Intake_UU_C,Total_Intake_Adj_C,Adoption_H_C,Adoption_TR_C,Adoption_TM_C,Adoption_UU_C,Total_Adoptions_C,Transfer_In_Comm_H_C,Transfer_In_Comm_TR_C,Transfer_In_Comm_TM_C,Transfer_In_Comm_UU_C,Transfer_In_Comm_Total_C,Transfer_Out_Comm_H_C,Transfer_Out_Comm_TR_C,Transfer_Out_Comm_TM_C,Transfer_Out_Comm_UU_C,Transfer_Out_Comm_Total_C,RTO_C,Return_Habitat_C,Euth_H_C,Euth_TR_C,Euth_TM_C,Euth_UU_C,Total_Euth_C,ORE_Euth_UU_C,Total_Euth_Adj_C,Sub_Outcomes_C,Died_Lost_C,Total_Outcomes_C,End_Count_C
1115,2009,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94509,1041274,75139,TLRARF,Tony La Russa's Animal Rescue Foundation,1,94598,AG,,65.0,112.0,6.0,2.0,2.0,122.0,4.0,3.0,0.0,0.0,7.0,950.0,121.0,1.0,0.0,1072.0,0.0,0.0,0.0,0.0,0.0,1201.0,0.0,1201.0,861.0,273.0,13.0,0.0,1147.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,21.0,21.0,0.0,21.0,1169.0,6.0,1175.0,91.0,92.0,115.0,20.0,3.0,0.0,138.0,341.0,173.0,0.0,0.0,514.0,59.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,713.0,0.0,713.0,458.0,228.0,13.0,0.0,699.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,21.0,21.0,0.0,21.0,726.0,12.0,738.0,67.0
1116,2009,LODI,Lodi (City),,99999,West,CA,95240,62451,49601,AFC,Animal Friends Connection,1,95240,AG,Y,65.0,66.0,12.0,5.0,0.0,83.0,3.0,2.0,0.0,0.0,5.0,180.0,128.0,15.0,3.0,326.0,0.0,0.0,0.0,0.0,0.0,414.0,0.0,414.0,240.0,120.0,16.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,3.0,0.0,3.0,379.0,6.0,385.0,94.0,177.0,101.0,50.0,2.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,153.0,180.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,8.0,188.0,142.0
1117,2009,LODI,Lodi (City),,99999,West,CA,95240,62451,49601,LAS,Lodi Animal Shelter,1,95240,AC,,41.0,602.0,107.0,15.0,122.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,23.0,0.0,0.0,0.0,8.0,8.0,877.0,8.0,869.0,300.0,0.0,0.0,0.0,300.0,15.0,26.0,20.0,0.0,61.0,187.0,0.0,0.0,0.0,187.0,201.0,,15.0,22.0,36.0,73.0,146.0,8.0,138.0,887.0,5.0,892.0,18.0,250.0,327.0,329.0,0.0,751.0,1407.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0,4.0,4.0,1418.0,4.0,1414.0,256.0,0.0,0.0,0.0,256.0,40.0,100.0,69.0,0.0,209.0,5.0,0.0,0.0,0.0,5.0,34.0,,79.0,119.0,197.0,394.0,789.0,4.0,785.0,1289.0,165.0,1454.0,212.0
1118,2009,MENDO,Mendocino County,Mendocino,6045,West,CA,95437,86040,41867,MCHS,Mendocino Coast Humane Society,1,95437,AG,Y,67.0,140.0,87.0,2.0,7.0,236.0,12.0,3.0,2.0,0.0,17.0,22.0,18.0,2.0,1.0,43.0,0.0,0.0,0.0,2.0,2.0,298.0,2.0,296.0,134.0,105.0,4.0,0.0,243.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,34.0,,0.0,0.0,0.0,9.0,9.0,2.0,7.0,286.0,1.0,287.0,76.0,38.0,86.0,66.0,6.0,19.0,177.0,24.0,27.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,228.0,108.0,79.0,1.0,0.0,188.0,7.0,9.0,5.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,0.0,11.0,11.0,0.0,11.0,227.0,8.0,235.0,31.0
1119,2009,MONTE,Monterey County,Monterey,6053,West,CA,93942,410370,58448,AFRP,Animal Friends Rescue Project,1,93950,AG,,53.0,26.0,0.0,2.0,0.0,28.0,74.0,16.0,22.0,0.0,112.0,45.0,24.0,3.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,212.0,215.0,1.0,3.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,,0.0,0.0,0.0,2.0,2.0,0.0,2.0,223.0,0.0,223.0,42.0,160.0,62.0,132.0,0.0,0.0,194.0,80.0,241.0,3.0,0.0,324.0,189.0,126.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,833.0,0.0,833.0,865.0,0.0,7.0,0.0,872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,15.0,15.0,0.0,15.0,887.0,5.0,892.0,101.0
1120,2009,MONTE,Monterey County,Monterey,6053,West,CA,93942,410370,58448,CSAS,City of Salinas Animal Services,1,93942,AC,,69.0,745.0,466.0,137.0,380.0,1728.0,40.0,6.0,3.0,4.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,63.0,81.0,1862.0,63.0,1799.0,262.0,39.0,0.0,0.0,301.0,11.0,7.0,3.0,1.0,22.0,394.0,218.0,80.0,36.0,728.0,464.0,,2.0,85.0,104.0,170.0,361.0,63.0,298.0,1813.0,7.0,1820.0,40.0,42.0,831.0,532.0,208.0,437.0,2008.0,44.0,3.0,4.0,7.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,55.0,74.0,2140.0,23.0,2117.0,177.0,23.0,0.0,0.0,200.0,4.0,2.0,2.0,0.0,8.0,216.0,112.0,37.0,11.0,376.0,42.0,,0.0,602.0,30.0,865.0,1497.0,23.0,1474.0,2100.0,9.0,2109.0,50.0
1121,2009,MONTE,Monterey County,Monterey,6053,West,CA,93942,410370,58448,MOCAS,Monterey County Animal Services,1,93942,AC,,76.0,1342.0,262.0,159.0,391.0,2154.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,71.0,7.0,0.0,43.0,121.0,2276.0,43.0,2233.0,475.0,5.0,0.0,0.0,480.0,14.0,0.0,0.0,0.0,14.0,555.0,196.0,42.0,0.0,793.0,436.0,,228.0,54.0,117.0,148.0,547.0,43.0,504.0,2227.0,18.0,2245.0,64.0,65.0,449.0,89.0,169.0,1043.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,105.0,129.0,1879.0,105.0,1774.0,193.0,4.0,0.0,0.0,197.0,1.0,0.0,0.0,0.0,1.0,80.0,8.0,0.0,0.0,88.0,27.0,,151.0,77.0,169.0,1165.0,1562.0,105.0,1457.0,1770.0,25.0,1795.0,44.0
1122,2009,MONTE,Monterey County,Monterey,6053,West,CA,93942,410370,58448,SPCAMC,SPCA for Monterey County,1,93942,TS,Y,105.0,1165.0,206.0,203.0,464.0,2038.0,19.0,7.0,7.0,6.0,39.0,5.0,3.0,5.0,1.0,14.0,30.0,48.0,45.0,560.0,683.0,2774.0,560.0,2214.0,349.0,498.0,160.0,11.0,1018.0,134.0,15.0,7.0,16.0,172.0,0.0,3.0,3.0,5.0,11.0,310.0,,0.0,77.0,87.0,1076.0,1240.0,560.0,680.0,2191.0,10.0,2201.0,118.0,135.0,880.0,227.0,63.0,703.0,1873.0,5.0,2.0,6.0,2.0,15.0,2.0,0.0,0.0,0.0,2.0,11.0,29.0,9.0,196.0,245.0,2135.0,196.0,1939.0,338.0,330.0,27.0,11.0,706.0,156.0,13.0,1.0,6.0,176.0,1.0,0.0,0.0,3.0,4.0,43.0,,0.0,233.0,51.0,979.0,1263.0,196.0,1067.0,1996.0,20.0,2016.0,58.0
1123,2009,SANFR,San Francisco County,San Francisco,6075,West,CA,94103,815358,70770,PU,Pets Unlimited,1,94115,AG,,11.0,8.0,9.0,0.0,2.0,19.0,1.0,3.0,0.0,0.0,4.0,56.0,33.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,112.0,102.0,6.0,3.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0,,0.0,0.0,0.0,2.0,2.0,0.0,2.0,120.0,0.0,120.0,7.0,38.0,20.0,11.0,12.0,0.0,43.0,2.0,8.0,3.0,1.0,14.0,163.0,16.0,3.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,239.0,208.0,17.0,11.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,,0.0,0.0,0.0,10.0,10.0,0.0,10.0,250.0,0.0,250.0,23.0
1124,2009,SANFR,San Francisco County,San Francisco,6075,West,CA,94103,815358,70770,SFSPCA,San Francisco SPCA,1,94103,AG,,57.0,74.0,41.0,51.0,17.0,183.0,86.0,57.0,74.0,6.0,223.0,561.0,304.0,75.0,8.0,948.0,0.0,0.0,0.0,0.0,0.0,1354.0,0.0,1354.0,632.0,365.0,177.0,5.0,1179.0,2.0,2.0,7.0,2.0,13.0,16.0,21.0,33.0,32.0,102.0,13.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,29.0,1336.0,1.0,1337.0,74.0,157.0,245.0,271.0,72.0,754.0,1342.0,675.0,962.0,101.0,227.0,1965.0,379.0,280.0,24.0,3.0,686.0,0.0,0.0,0.0,0.0,0.0,3993.0,0.0,3993.0,1202.0,1542.0,162.0,10.0,2916.0,1.0,4.0,1.0,3.0,9.0,6.0,14.0,7.0,3.0,30.0,24.0,935.0,0.0,0.0,0.0,97.0,97.0,0.0,97.0,4011.0,15.0,4026.0,124.0
1125,2009,SANFR,San Francisco County,San Francisco,6075,West,CA,94103,815358,70770,SFACC,San Francisco Animal Care & Control,1,94103,AC,Y,,,,,,2225.0,,,,,3.0,,,,,0.0,0.0,0.0,0.0,178.0,178.0,2406.0,178.0,2228.0,0.0,0.0,0.0,0.0,394.0,,,,,435.0,,,,,67.0,965.0,,,,,,492.0,178.0,314.0,2175.0,10.0,,,,,,,,3791.0,,,,,6.0,,,,,0.0,0.0,0.0,0.0,159.0,159.0,3956.0,159.0,3797.0,0.0,0.0,0.0,0.0,817.0,,,,,2070.0,,,,,11.0,231.0,,,,,,711.0,159.0,552.0,3681.0,127.0,,
1126,2009,SANTA,Santa Clara County,Santa Clara,6085,West,CA,94303,1784642,85215,TC,Town Cats,1,95038,AG,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,140.0,660.0,32.0,0.0,0.0,692.0,207.0,23.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.0,0.0,922.0,728.0,55.0,0.0,0.0,783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.0,38.0,821.0,241.0
1127,2009,SANTA,Santa Clara County,Santa Clara,6085,West,CA,94303,1784642,85215,HSSV,Humane Society of Silicon Valley,1,95035,TS,Y,65.0,478.0,203.0,120.0,128.0,929.0,177.0,129.0,83.0,4.0,393.0,9.0,8.0,4.0,0.0,21.0,0.0,0.0,0.0,627.0,627.0,1970.0,627.0,1343.0,557.0,91.0,114.0,0.0,762.0,9.0,226.0,47.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,177.0,,0.0,6.0,32.0,714.0,752.0,627.0,125.0,1346.0,1.0,1347.0,61.0,117.0,775.0,367.0,216.0,461.0,1819.0,51.0,274.0,15.0,3.0,343.0,1.0,15.0,3.0,0.0,19.0,0.0,0.0,0.0,290.0,290.0,2471.0,290.0,2181.0,827.0,298.0,199.0,0.0,1324.0,12.0,104.0,37.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,28.0,,0.0,41.0,89.0,846.0,976.0,290.0,686.0,2191.0,5.0,2196.0,96.0
1128,2009,SANTA,Santa Clara County,Santa Clara,6085,West,CA,94303,1784642,85215,PAAS,Palo Alto Animal Services,1,94303,AC,,13.0,286.0,48.0,36.0,77.0,447.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,17.0,466.0,17.0,449.0,50.0,15.0,19.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,7.0,0.0,26.0,246.0,,0.0,2.0,8.0,89.0,99.0,17.0,82.0,438.0,10.0,448.0,14.0,21.0,195.0,38.0,44.0,212.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,518.0,29.0,489.0,98.0,25.0,22.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,0.0,29.0,42.0,,0.0,2.0,18.0,217.0,237.0,29.0,208.0,424.0,68.0,492.0,18.0
1129,2009,SANTA,Santa Clara County,Santa Clara,6085,West,CA,94303,1784642,85215,SCCACC,Santa Clara County Animal Care and Control,1,95037,AC,,29.0,600.0,120.0,62.0,507.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,87.0,89.0,1378.0,87.0,1291.0,589.0,69.0,35.0,0.0,693.0,0.0,0.0,0.0,0.0,0.0,32.0,6.0,3.0,22.0,63.0,275.0,,2.0,0.0,14.0,297.0,313.0,87.0,226.0,1257.0,9.0,1266.0,107.0,90.0,784.0,157.0,79.0,606.0,1626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,58.0,1684.0,57.0,1627.0,772.0,212.0,52.0,0.0,1036.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,24.0,,1.0,26.0,2.0,626.0,655.0,57.0,598.0,1662.0,78.0,1740.0,41.0
1130,2009,SANTA,Santa Clara County,Santa Clara,6085,West,CA,94303,1784642,85215,SJACS,San Jose Animal Care and Services,1,95111,AC,,157.0,2839.0,2001.0,1147.0,553.0,6540.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331.0,2331.0,8873.0,2331.0,6542.0,1321.0,177.0,165.0,0.0,1663.0,125.0,895.0,115.0,0.0,1135.0,35.0,0.0,0.0,0.0,35.0,1759.0,,11.0,728.0,672.0,2877.0,4288.0,2331.0,1957.0,6549.0,26.0,6575.0,120.0,169.0,1402.0,4692.0,2421.0,2314.0,10829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,1010.0,11839.0,1009.0,10830.0,956.0,257.0,119.0,0.0,1332.0,172.0,1313.0,161.0,0.0,1646.0,0.0,0.0,0.0,0.0,0.0,346.0,,1.0,3121.0,2094.0,3250.0,8466.0,1009.0,7457.0,10781.0,88.0,10869.0,131.0
1131,2009,SANTA,Santa Clara County,Santa Clara,6085,West,CA,94303,1784642,85215,SVACA,Silicon Valley Animal Control Authority,1,95054,AC,,13.0,326.0,43.0,145.0,90.0,604.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,673.0,68.0,605.0,98.0,13.0,47.0,2.0,160.0,49.0,10.0,26.0,4.0,89.0,0.0,0.0,0.0,0.0,0.0,266.0,,0.0,0.0,0.0,161.0,161.0,68.0,93.0,608.0,0.0,608.0,16.0,37.0,155.0,71.0,172.0,593.0,991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,158.0,1149.0,158.0,991.0,148.0,10.0,32.0,18.0,208.0,32.0,1.0,20.0,37.0,90.0,0.0,0.0,0.0,0.0,0.0,67.0,,0.0,0.0,0.0,799.0,799.0,158.0,641.0,1006.0,3.0,1009.0,19.0
1132,2009,SONOM,Sonoma County (50%),Sonoma,6097,West,CA,94928,236051,62368,HAS,Healdsburg Animal Shelter,1,95448,AC,,9.0,230.0,26.0,7.0,1.0,264.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0,279.0,76.0,10.0,4.0,0.0,90.0,18.0,0.0,8.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,160.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,276.0,12.0,61.0,207.0,53.0,8.0,42.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,312.0,2.0,310.0,165.0,47.0,3.0,0.0,215.0,10.0,10.0,0.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,2.0,56.0,58.0,2.0,56.0,299.0,2.0,301.0,70.0
1133,2009,SONOM,Sonoma County (50%),Sonoma,6097,West,CA,94928,236051,62368,HSSC,Humane Society of Sonoma County,1,95402,TS,Y,44.0,287.0,45.0,8.0,30.0,370.0,11.0,0.0,4.0,1.0,16.0,280.0,60.0,11.0,6.0,357.0,0.0,0.0,0.0,0.0,0.0,743.0,0.0,743.0,482.0,100.0,29.0,5.0,616.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,3.0,3.0,93.0,,0.0,0.0,0.0,29.0,29.0,0.0,29.0,752.0,0.0,752.0,35.0,77.0,801.0,365.0,24.0,6.0,1196.0,13.0,1.0,0.0,0.0,14.0,10.0,11.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1231.0,0.0,1231.0,596.0,447.0,24.0,2.0,1069.0,47.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,27.0,,0.0,0.0,3.0,49.0,52.0,0.0,52.0,1196.0,0.0,1196.0,112.0
1134,2009,SONOM,Sonoma County (50%),Sonoma,6097,West,CA,94928,236051,62368,PAS,Petaluma Animal Shelter,1,94952,AC,,13.0,402.0,28.0,21.0,52.0,503.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,10.0,10.0,534.0,10.0,524.0,87.0,0.0,0.0,0.0,87.0,8.0,0.0,0.0,0.0,8.0,21.0,0.0,0.0,0.0,21.0,336.0,,0.0,0.0,23.0,39.0,62.0,10.0,52.0,504.0,1.0,505.0,13.0,20.0,459.0,77.0,39.0,239.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,824.0,10.0,814.0,294.0,0.0,0.0,0.0,294.0,191.0,0.0,0.0,0.0,191.0,23.0,0.0,0.0,0.0,23.0,68.0,,0.0,0.0,13.0,238.0,251.0,10.0,241.0,817.0,2.0,819.0,20.0
1135,2009,SONOM,Sonoma County (50%),Sonoma,6097,West,CA,94928,236051,62368,PL,Pets Lifeline,1,95476,AG,,7.0,181.0,4.0,7.0,4.0,196.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,215.0,102.0,2.0,2.0,0.0,106.0,10.0,3.0,1.0,4.0,18.0,1.0,2.0,0.0,0.0,3.0,87.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,215.0,0.0,215.0,7.0,73.0,329.0,37.0,122.0,30.0,518.0,2.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,530.0,336.0,3.0,14.0,0.0,353.0,4.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,3.0,110.0,,0.0,0.0,0.0,38.0,38.0,0.0,38.0,508.0,34.0,542.0,60.0
1136,2009,SONOM,Sonoma County (50%),Sonoma,6097,West,CA,94928,236051,62368,RPAS,Rohnert Park Animal Shelter,1,94928,AC,,25.0,282.0,83.0,37.0,32.0,434.0,0.0,1.0,0.0,0.0,1.0,50.0,49.0,5.0,0.0,104.0,0.0,0.0,0.0,8.0,8.0,547.0,6.0,541.0,249.0,6.0,9.0,0.0,264.0,2.0,3.0,10.0,0.0,15.0,0.0,2.0,6.0,0.0,8.0,209.0,,0.0,0.0,10.0,47.0,57.0,6.0,51.0,547.0,2.0,549.0,17.0,69.0,220.0,197.0,49.0,136.0,602.0,15.0,9.0,0.0,2.0,26.0,1.0,4.0,0.0,10.0,15.0,0.0,0.0,0.0,1.0,1.0,644.0,1.0,643.0,383.0,19.0,13.0,0.0,415.0,12.0,13.0,14.0,0.0,39.0,0.0,1.0,2.0,0.0,3.0,33.0,,0.0,0.0,10.0,161.0,171.0,1.0,170.0,660.0,6.0,666.0,46.0
1137,2009,METRO,Metro Denver Area,,99999,West,CO,80011,2231693,59431,AHO,Almost Home Adoptions,1,80021,AG,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,76.0,153.0,419.0,0.0,0.0,572.0,0.0,89.0,2.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.0,0.0,663.0,585.0,0.0,2.0,0.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,2.0,2.0,0.0,2.0,597.0,4.0,601.0,138.0
1138,2009,METRO,Metro Denver Area,,99999,West,CO,80011,2231693,59431,AWP,Angels with Paws,1,80215,AG,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,123.0,499.0,10.0,9.0,0.0,518.0,519.0,20.0,4.0,0.0,543.0,44.0,6.0,3.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,1114.0,0.0,1114.0,891.0,0.0,4.0,0.0,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,13.0,13.0,0.0,13.0,911.0,37.0,948.0,123.0
1139,2009,METRO,Metro Denver Area,,99999,West,CO,80011,2231693,59431,CCS,Cat Care Society,1,90214,AG,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,53.0,280.0,128.0,76.0,74.0,558.0,4.0,35.0,0.0,0.0,39.0,8.0,0.0,8.0,0.0,16.0,0.0,0.0,0.0,4.0,4.0,617.0,4.0,613.0,269.0,148.0,76.0,11.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,0.0,0.0,2.0,72.0,74.0,4.0,70.0,584.0,9.0,593.0,73.0
1140,2009,METRO,Metro Denver Area,,99999,West,CO,80011,2231693,59431,RMACA,Rocky Mountain Alley Cat Alliance,1,80219,AG,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1445.0,0.0,0.0,62.0,1507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507.0,0.0,1507.0,30.0,0.0,0.0,0.0,30.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1401.0,,0.0,0.0,0.0,62.0,62.0,0.0,62.0,1507.0,0.0,1507.0,10.0
1141,2009,METRO,Metro Denver Area,,99999,West,CO,80011,2231693,59431,ACAC,Adams County Animal Control,1,80601,AC,,140.0,2622.0,117.0,227.0,349.0,3315.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,124.0,124.0,3449.0,124.0,3325.0,1172.0,65.0,85.0,49.0,1371.0,6.0,2.0,2.0,1.0,11.0,14.0,3.0,5.0,3.0,25.0,1404.0,,192.0,27.0,43.0,328.0,590.0,124.0,466.0,3277.0,25.0,3302.0,163.0,315.0,1379.0,672.0,312.0,955.0,3318.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,35.0,35.0,3356.0,35.0,3321.0,732.0,366.0,139.0,77.0,1314.0,1.0,7.0,0.0,2.0,10.0,258.0,51.0,49.0,55.0,413.0,177.0,,177.0,88.0,98.0,802.0,1165.0,35.0,1130.0,3044.0,167.0,3211.0,425.0
